【卫视频道】,#genre#
永兴综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_xAptJZ.m3u8
永州公共,http://stream.21ytv.com/gg/8twnQW67/live.m3u8
永州公共,http://stream.21ytv.com/gg/playlist.m3u8
永州新闻,http://stream.21ytv.com/xw/playlist.m3u8
永顺综合,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8
永顺综合,http://stream.21ytv.com/xw/8twnQW67/live.m3u8
汝城综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_j69HSm.m3u8
江华综合,http://liveplay.rednet.cn/live/jianghua_tv_bcdee8.m3u8
汨罗综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_TE4c1Q.m3u8
泸溪电视台,http://liveplay.rednet.cn/live/luxi_fe0eyf.m3u8
洞口综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_Xnt8TM.m3u8
津市新闻频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_ELbxiN.m3u8
洪江市时政,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8
湖南公共,http://124.232.231.246:6610/000000001001/201600010007/index.m3u8?A=&IASHttpSessionId=OTT
湖南公共,http://124.232.231.246:6610/000000001001/201600020007/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
湖南公共,http://124.232.231.246:6610/000000001001/201600020007/index.m3u8?A=&IASHttpSessionId=OTT
湖南公共,http://124.232.233.17:6610/000000001001/201600020007/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南公共,http://cache.ott.fifalive.itv.cmvideo.cn:80/000000001000/6307875884530512195/index.m3u8?channel-id=hnbblive&Contentid=6307875884530512195&livemode=1&authCode=3a&stbId=004701FF0001061001B354C57A9F78ED&version=1.0&owaccmark=6307875884530512195&owchid=hnbblive&owsid=8845681638776584973&AuthInfo=byYOYFPlCvQbKYBGvmFPFr8%2FjJsFLkA3P37IprRFU5UWxCpDbpek4w%2FFGgK3s6Kyqd6Z7KQ1C8zN8e2BL7m%2F3ef8QY4WazbHIjy%2BF1eGxvkUEEot8m7M1dOjqqzZFlhf
湖南国际,http://124.232.231.246:6610/000000001001/201600010001/index.m3u8?A=&IASHttpSessionId=OTT
湖南国际,http://124.232.231.246:6610/000000001001/201600020001/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
湖南国际,http://124.232.231.246:6610/000000001001/201600020001/index.m3u8?A=&IASHttpSessionId=OTT
湖南国际,http://124.232.233.17:6610/000000001001/201600020001/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南娱乐,http://124.232.231.246:6610/000000001001/201600010004/index.m3u8?A=&IASHttpSessionId=OTT
湖南娱乐,http://124.232.231.246:6610/000000001001/201600020004/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
湖南娱乐,http://124.232.231.246:6610/000000001001/201600020004/index.m3u8?A=&IASHttpSessionId=OTT
湖南娱乐,http://124.232.233.17:6610/000000001001/201600020004/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南娱乐,http://cache.ott.fifalive.itv.cmvideo.cn:80/000000001000/6427893650335440392/index.m3u8?channel-id=hnbblive&Contentid=6427893650335440392&livemode=1&authCode=3a&stbId=2E100499007034400000749781B4F9F8&version=1.0&owaccmark=6427893650335440392&owchid=hnbblive&owsid=6996331638768384328&AuthInfo=tKKJ%2BFVlkuoKUIcI9GZjdphwp0XaPa1o9oRt%2FcblwIg2UICXh55EE5Fvjda4XWRZzZxIMTZzB5D%2FFHWfxb1J50K%2FVXfkUEHtGoLd5N9fdairytkVI%2Bd0O3lms2CNYwPF
湖南教育,http://pull.hnedutv.com/live/hnedutv1206.m3u8
湖南电影,http://111.40.196.30/PLTV/88888888/224/3221225660/index.m3u8
湖南电影,http://124.232.231.246:6610/000000001001/201600010005/index.m3u8?A=&IASHttpSessionId=OTT
湖南电影,http://124.232.231.246:6610/000000001001/201600020005/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
湖南电影,http://124.232.231.246:6610/000000001001/201600020005/index.m3u8?A=&IASHttpSessionId=OTT
湖南电影,http://124.232.233.15:6610/000000001001/201600020005/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南电影,http://124.232.233.17:6610/000000001001/201600020005/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南电影,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/hndy210130.m3u8
湖南电影,rtmp://fms.yyrtv.com/livepkgr/hndy210130
湖南电视剧,http://124.232.231.246:6610/000000001001/201600010006/index.m3u8?A=&IASHttpSessionId=OTT
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/index.m3u8?A=&IASHttpSessionId=OTT
湖南电视剧,http://124.232.233.17:6610/000000001001/201600020006/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南经视,http://124.232.231.246:6610/000000001001/201600010002/index.m3u8?A=&IASHttpSessionId=OTT
湖南经视,http://124.232.231.246:6610/000000001001/201600020002/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
湖南经视,http://124.232.231.246:6610/000000001001/201600020002/index.m3u8?A=&IASHttpSessionId=OTT
湖南经视,http://124.232.233.17:6610/000000001001/201600020002/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南经视,http://cache.ott.fifalive.itv.cmvideo.cn/000000001000/hnjingshi/index.m3u8?channel-id=ystenlive&Contentid=hnjingshi&livemode=1&authCode=3a&stbId=004203003004001001B254C57A60AC10&version=1.0&owaccmark=hnjingshi&owchid=ystenlive&owsid=8551421638843014795&AuthInfo=WeQYnwDbWk4GUvd54G0dJtof3vRM%2B2ypD%2BOuRwkfZL3%2FBgTw8EGqxrSqrXVnNtk0eJwD1HUQQtD%2FH4R96rWx%2F0Dpj5cysh2VR1rCb5to72k%3D
湖南都市,http://124.232.231.246:6610/000000001001/201600010003/index.m3u8?A=&IASHttpSessionId=OTT
湖南都市,http://124.232.231.246:6610/000000001001/201600020003/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
湖南都市,http://124.232.231.246:6610/000000001001/201600020003/index.m3u8?A=&IASHttpSessionId=OTT
湖南都市,http://124.232.233.15:6610/000000001001/201600020003/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南都市,http://124.232.233.17:6610/000000001001/201600020003/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭新闻综合,http://21084.liveplay.myqcloud.com/live/21084_13241b8296ee11e892905cb9018cf0d4.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
溆浦时政,http://liveplay.rednet.cn/live/xupu_tv_fego93.m3u8
益阳公共频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvgg210130.m3u8
益阳教育频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvjy210130.m3u8
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd210130.m3u8
祁阳综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_PREfDG.m3u8
耒阳时政综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_Kstz52.m3u8
芒果乐搜,http://124.232.231.246:6610/000000001001/201600020010/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
芒果乐搜,http://124.232.231.246:6610/000000001001/201600020010/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020010&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
芒果乐搜,http://124.232.231.246:6610/000000001001/201600020010/index.m3u8?A=&IASHttpSessionId=OTT
芒果乐搜,http://124.232.233.17:6610/000000001001/201600020010/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
花垣综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_PwgGFC.m3u8
芷江综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_bP1bPy.m3u8
茶陵新闻综合,http://liveplay.rednet.cn/live/chaling_tv.m3u8
衡东综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_FuchqK.m3u8
衡山综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_PwD7ie.m3u8
衡阳公共频道,http://59.51.68.40:1936/live/3.stream/playlist.m3u8
衡阳新闻综合,http://59.51.68.40:1936/live/2.stream/playlist.m3u8
衡阳新闻综合,http://hnhs.chinashadt.com:1936/hnhs/tv5.stream/playlist.m3u8
衡阳新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_ImycEv.m3u8
衡阳电视台,http://play-dgv-xhncloud.voc.com.cn/live/5243_ImycEv.m3u8
衡阳电视台,http://play-dgv-xhncloud.voc.com.cn/live/5243_dJ9TLh.m3u8
资兴综合,http://liveplay.rednet.cn/live/zixin_tv_00676b.m3u8
通道时政,http://live.tongdaotv.com:8087/live/tdtv.m3u8
邵东综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_UxxQYt.m3u8
郴州公共,http://139.186.37.10/hoge/hncztv-21.m3u8
郴州新闻,http://139.186.37.10/hoge/hncztv-25.m3u8
醴陵综合,http://liveplay.rednet.cn/live/21084_145ba4ee9f0511e992905cb9018cf0d4.m3u8
金鹰卡通,http://124.232.231.246:6610/000000001001/201600020009/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
金鹰卡通,http://124.232.231.246:6610/000000001001/201600020009/index.m3u8?A=&IASHttpSessionId=OTT
金鹰卡通,http://124.232.233.17:6610/000000001001/201600020009/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
金鹰卡通,http://183.207.255.188/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jykt/1300000/mnf.m3u8
金鹰卡通,http://cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000016601/index.m3u8?channel-id=ystenlive&Contentid=1000000002000016601&livemode=1&authCode=3a&stbId=0043030000011010171158B42D04EED1&version=1.0&owaccmark=1000000002000016601&owchid=ystenlive&owsid=1120031638765059827&AuthInfo=UDPnSALVZASHe9mxqf4Fx9zPIkxQyGJ8Rg6PAXxqwNO%2BQOp3NtYnO5PijiYOGTWGmW6n6f129zMRFLrBYb%2F75HnBDhN24JHKp42xDvsoFQ1ys9FfB2c52uEeNFd7Tyxa
金鹰卡通,http://cache.ott.fifalive.itv.cmvideo.cn/000000001000/5201381050640253101/index.m3u8?channel-id=ystenlive&Contentid=5201381050640253101&livemode=1&authCode=3a&stbId=004903FF000248000004A8BD3A9D31A0&version=1.0&owaccmark=5201381050640253101&owchid=ystenlive&owsid=1927321638765262142&AuthInfo=U4bGXPj8KcQ7vS4uSzzkFNpBa6KLZNVpYaMV%2FHxBe5AxDiVMr6y7mEqDg%2F2RkwAPc1GK%2B3pf5rQs%2FuG6G7Lkc4YnGA3tEx2dCo9yzV7j0hKFakrHH1xP4ZcYSskMu%2FHE
金鹰卡通,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jykt/1300000/mnf.m3u8
金鹰纪实,http://124.232.231.246:6610/000000001001/201600010008/index.m3u8?A=&IASHttpSessionId=OTT
金鹰纪实,http://124.232.231.246:6610/000000001001/201600020008/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2
金鹰纪实,http://124.232.231.246:6610/000000001001/201600020008/index.m3u8?A=&IASHttpSessionId=OTT
金鹰纪实,http://124.232.233.17:6610/000000001001/201600020008/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
金鹰纪实,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jinyingjs/1.m3u8
长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
长沙新闻,rtmp://35848.lssplay.aodianyun.com/guangdianyun_35848/tv_channel_346?auth_key=1936692784-0-0-9042421539d8424068f7e575f090dbca
靖州综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_9Fp0NK.m3u8
麻阳时政,http://play-dgv-xhncloud.voc.com.cn/live/5243_BNm7K4.m3u8
麻阳综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_BNm7K4.m3u8



【浙江】,#genre#
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
中国蓝TV,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
丽水-遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
北仑电视台,http://play-sh.quklive.com/live/1626327731714170.m3u8
嘉兴-海宁生活,http://live.hndachao.cn/shfw/sd/live.m3u8
嘉兴-海宁综合,http://live.hndachao.cn/xwzh/sd/live.m3u8
嘉兴平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
嘉兴平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
嘉兴新闻综合,http://pluslive.jiaxingren.com/xwzh/sd/live.m3u8
嘉兴桐乡综合,http://live.txcmapp.com/tszh1/sd/live.m3u8
嘉兴海盐综合,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8
宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
宁波少儿频道,http://live.cloud.nbtv.cn/live/f9af570c981c4c618f919ea91b93966f?fmt=h264_500k_flv&trs=hls_ts
宁波影视频道,http://live.cloud.nbtv.cn/live/e8370b0010ca4d15af9d81c7ce10f6da?fmt=h264_500k_flv&trs=hls_ts
宁波文化娱乐,http://live.cloud.nbtv.cn/live/5864a1066e4d4754a0572768c9080e47?fmt=h264_500k_flv&trs=hls_ts
宁波新闻综合,http://live1.cloud.nbtv.cn/live/44dcc3310dcf4278827317c77e87bac5?fmt=h264_500k_flv&trs=hls_ts
宁波社会生活,http://live.cloud.nbtv.cn/live/98ef9dc4eb1a4259b7764ffc4a3ab241?fmt=h264_500k_flv&trs=hls_ts
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
宁波鄞州二套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090936.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8
常山新闻综合,https://hlsv2.quklive.com/live/1621306190044902/index.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
建德综合频道,http://livejdrmt.chinamcache.com/live/jdzb02.m3u8
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
数码时代,http://yd-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新昌新闻綜合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
杭州临平新闻,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
杭州影视娱乐,http://112.17.40.247/PLTV/88888888/224/3221229377/index.m3u8
杭州影视娱乐,http://hms24nc1972679559.live.aikan.miguvideo.com/wh7f454c46tw4264175370_127639391/PLTV/88888888/224/3221229377/index.m3u8
杭州影视娱乐,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2866990275_-1477869556/PLTV/88888888/224/3221229377/index.m3u8
杭州影视娱乐,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8.m3u8
杭州明珠,http://112.17.40.247/PLTV/88888888/224/3221229310/index.m3u8
杭州明珠,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2832762804_-1734620123/PLTV/88888888/224/3221229310/index.m3u8
杭州明珠,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8.m3u8
杭州桐乡综合,http://live.txcmapp.com/tszh1/sd/live.m3u8
杭州桐庐综合,http://livetongl.chinamcache.com/live/tlzb01.m3u8txSecret=0e344d60c8f0ce16b57102ae81d10d6a&txTime=5fd316c1
杭州桐庐综合,http://livetongl.chinamcache.com/live/tlzb01.m3u8txSecret=2ee28a051ebfb1b0771869a7d652d4a9&txTime=639a8391
杭州生活,http://112.17.40.247/PLTV/88888888/224/3221229313/index.m3u8
杭州生活,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2848313566_-100055911/PLTV/88888888/224/3221229313/index.m3u8
杭州生活,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8.m3u8
杭州综合,http://112.17.40.247/PLTV/88888888/224/3221229307/index.m3u8
杭州综合,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2809529842_-2070680032/PLTV/88888888/224/3221229307/index.m3u8
杭州综合,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8.m3u8
杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
杭州青少体育,http://112.17.40.247/PLTV/88888888/224/3221229316/index.m3u8
杭州青少体育,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8
杭州青少体育,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8
江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
浙江休闲台,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江公共新闻,http://yd-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江公共新闻,http://yd-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江六套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8
浙江国际,http://yd-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://yd-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江好易购,http://hw-m-l.cztv.com/channels/lantian/channel11/1080p.m3u8
浙江好易购,http://hw-m-l.cztv.com/channels/lantian/channel11/720p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel17/1080p.m3u8
浙江少儿,http://yd-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视娱乐,http://yd-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江影视娱乐,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教科影院,http://yd-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影院,http://yd-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教育科技,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育科技,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教育科技,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8
